MonthYear,Station,Station_Type ,Entry_Exit,Trip
May-25,Rooty Hill  Station,Train,Entry,82812
May-25,Roseville  Station,Train,Exit,63652
May-25,Roseville  Station,Train,Entry,67893
May-25,Rouse Hill  Station,Metro,Exit,141411
May-25,Rouse Hill  Station,Metro,Entry,135451
May-25,Rydal  Station,Train,Exit,Less than 50
May-25,Rydal  Station,Train,Entry,Less than 50
May-25,Sandgate  Station,Train,Exit,201
May-25,Sandgate  Station,Train,Entry,231
May-25,Scarborough  Station,Train,Exit,431
May-25,Scarborough  Station,Train,Entry,488
May-25,Schofields  Station,Train,Exit,85294
May-25,Schofields  Station,Train,Entry,94095
May-25,Scone  Station,Train,Exit,192
May-25,Scone  Station,Train,Entry,284
May-25,Sefton  Station,Train,Exit,17045
May-25,Sefton  Station,Train,Entry,19497
May-25,Seven Hills  Station,Train,Exit,126870
May-25,Seven Hills  Station,Train,Entry,136468
May-25,Shellharbour Junction  Station,Train,Exit,4058
May-25,Shellharbour Junction  Station,Train,Entry,4514
May-25,Singleton  Station,Train,Exit,471
May-25,Singleton  Station,Train,Entry,509
May-25,Springwood  Station,Train,Exit,18362
May-25,Springwood  Station,Train,Entry,19380
May-25,St James  Station,Train,Exit,172302
May-25,St James  Station,Train,Entry,147519
May-25,St Leonards  Station,Train,Exit,245281
May-25,St Leonards  Station,Train,Entry,242021
May-25,St Marys  Station,Train,Exit,99116
May-25,St Marys  Station,Train,Entry,103131
May-25,St Peters  Station,Train,Exit,55153
May-25,St Peters  Station,Train,Entry,64099
May-25,Stanmore  Station,Train,Exit,61448
May-25,Stanmore  Station,Train,Entry,69213
May-25,Stanwell Park  Station,Train,Exit,1351
May-25,Stanwell Park  Station,Train,Entry,1320
May-25,Strathfield  Station,Train,Exit,596214
May-25,Strathfield  Station,Train,Entry,604756
May-25,Summer Hill  Station,Train,Exit,71809
May-25,Summer Hill  Station,Train,Entry,77915
May-25,Sutherland  Station,Train,Exit,147155
May-25,Sutherland  Station,Train,Entry,151083
May-25,Sydenham  Station,Shared,Exit,504779
May-25,Sydenham  Station,Shared,Entry,515480
May-25,Tahmoor  Station,Train,Exit,3005
May-25,Tahmoor  Station,Train,Entry,3431
May-25,Tallawong  Station,Metro,Exit,204216
May-25,Tallawong  Station,Metro,Entry,213456
May-25,Tallong  Station,Train,Exit,Less than 50
May-25,Tallong  Station,Train,Entry,Less than 50
May-25,Tarana  Station,Train,Exit,Less than 50
May-25,Tarana  Station,Train,Entry,69
May-25,Tarro  Station,Train,Exit,60
May-25,Tarro  Station,Train,Entry,72
May-25,Tascott  Station,Train,Exit,1759
May-25,Tascott  Station,Train,Entry,2305
May-25,Telarah  Station,Train,Exit,1755
May-25,Telarah  Station,Train,Entry,2156
May-25,Tempe  Station,Train,Exit,31172
May-25,Tempe  Station,Train,Entry,32839
May-25,Teralba  Station,Train,Exit,816
May-25,Teralba  Station,Train,Entry,910
May-25,Thirroul  Station,Train,Exit,20796
May-25,Thirroul  Station,Train,Entry,21723
May-25,Thornleigh  Station,Train,Exit,35197
May-25,Thornleigh  Station,Train,Entry,37235
May-25,Thornton  Station,Train,Exit,3911
May-25,Thornton  Station,Train,Entry,4293
May-25,Toongabbie  Station,Train,Exit,61370
May-25,Toongabbie  Station,Train,Entry,65805
May-25,Town Hall  Station,Train,Exit,1738480
May-25,Town Hall  Station,Train,Entry,1788909
May-25,Towradgi  Station,Train,Exit,1484
May-25,Towradgi  Station,Train,Entry,1710
May-25,Tuggerah  Station,Train,Exit,23147
May-25,Tuggerah  Station,Train,Entry,24980
May-25,Turramurra  Station,Train,Exit,76940
May-25,Turramurra  Station,Train,Entry,83665
May-25,Turrella  Station,Train,Exit,20540
May-25,Turrella  Station,Train,Entry,22689
May-25,Unanderra  Station,Train,Exit,9039
May-25,Unanderra  Station,Train,Entry,9795
May-25,Valley Heights  Station,Train,Exit,1035
May-25,Valley Heights  Station,Train,Entry,1379
May-25,Victoria Cross  Station,Metro,Exit,395720
May-25,Victoria Cross  Station,Metro,Entry,416644
May-25,Victoria Street  Station,Train,Exit,4676
May-25,Victoria Street  Station,Train,Entry,5146
May-25,Villawood  Station,Train,Exit,10188
May-25,Villawood  Station,Train,Entry,11068
May-25,Vineyard  Station,Train,Exit,3291
May-25,Vineyard  Station,Train,Entry,3788
May-25,Wahroonga  Station,Train,Exit,40758
May-25,Wahroonga  Station,Train,Entry,44251
May-25,Waitara  Station,Train,Exit,61578
May-25,Waitara  Station,Train,Entry,67888
May-25,Wallarobba  Station,Train,Exit,Less than 50
May-25,Wallarobba  Station,Train,Entry,Less than 50
May-25,Warabrook  Station,Train,Exit,4445
May-25,Warabrook  Station,Train,Entry,4230
May-25,Waratah  Station,Train,Exit,2578
May-25,Waratah  Station,Train,Entry,2589
May-25,Warnervale  Station,Train,Exit,4578
May-25,Warnervale  Station,Train,Entry,5299
May-25,Warrawee  Station,Train,Exit,21240
May-25,Warrawee  Station,Train,Entry,23768
May-25,Warrimoo  Station,Train,Exit,2283
May-25,Warrimoo  Station,Train,Entry,2604
May-25,Warwick Farm  Station,Train,Exit,47023
May-25,Warwick Farm  Station,Train,Entry,52228
May-25,Waterfall  Station,Train,Exit,8692
May-25,Waterfall  Station,Train,Entry,8846
May-25,Waterloo  Station,Metro,Exit,147455
May-25,Waterloo  Station,Metro,Entry,153992
May-25,Waverton  Station,Train,Exit,39274
May-25,Waverton  Station,Train,Entry,44774
May-25,Wentworth Falls  Station,Train,Exit,7454
May-25,Wentworth Falls  Station,Train,Entry,7628
May-25,Wentworthville  Station,Train,Exit,81625
May-25,Wentworthville  Station,Train,Entry,87792
May-25,Werrington  Station,Train,Exit,25360
May-25,Werrington  Station,Train,Entry,29206
May-25,West Ryde  Station,Train,Exit,101564
May-25,West Ryde  Station,Train,Entry,103315
May-25,Westmead  Station,Train,Exit,141837
May-25,Westmead  Station,Train,Entry,153799
May-25,Windsor  Station,Train,Exit,14818
May-25,Windsor  Station,Train,Entry,15447
May-25,Wingello  Station,Train,Exit,Less than 50
May-25,Wingello  Station,Train,Entry,Less than 50
May-25,Wirragulla  Station,Train,Exit,Less than 50
May-25,Wirragulla  Station,Train,Entry,Less than 50
May-25,Wolli Creek  Station,Train,Exit,215688
May-25,Wolli Creek  Station,Train,Entry,215255
May-25,Wollongong  Station,Train,Exit,41208
May-25,Wollongong  Station,Train,Entry,42178
May-25,Wollstonecraft  Station,Train,Exit,43052
May-25,Wollstonecraft  Station,Train,Entry,47251
May-25,Wombarra  Station,Train,Exit,522
May-25,Wombarra  Station,Train,Entry,551
May-25,Wondabyne  Station,Train,Exit,247
May-25,Wondabyne  Station,Train,Entry,229
May-25,Woodford  Station,Train,Exit,1336
May-25,Woodford  Station,Train,Entry,1453
May-25,Woolooware  Station,Train,Exit,26531
May-25,Woolooware  Station,Train,Entry,28136
May-25,Woonona  Station,Train,Exit,2142
May-25,Woonona  Station,Train,Entry,2637
May-25,Woy Woy  Station,Train,Exit,73903
May-25,Woy Woy  Station,Train,Entry,74312
May-25,Wyee  Station,Train,Exit,4525
May-25,Wyee  Station,Train,Entry,5236
May-25,Wynyard  Station,Train,Exit,1191008
May-25,Wynyard  Station,Train,Entry,1105010
May-25,Wyong  Station,Train,Exit,26476
May-25,Wyong  Station,Train,Entry,28682
May-25,Yagoona  Station,Train,Exit,127
May-25,Yagoona  Station,Train,Entry,255
May-25,Yennora  Station,Train,Exit,23101
May-25,Yennora  Station,Train,Entry,23099
May-25,Yerrinbool  Station,Train,Exit,273
May-25,Yerrinbool  Station,Train,Entry,363
May-25,Zig Zag  Station,Train,Exit,Less than 50
May-25,Zig Zag  Station,Train,Entry,Less than 50
Jun-25,Aberdeen  Station,Train,Exit,Less than 50
Jun-25,Aberdeen  Station,Train,Entry,Less than 50
Jun-25,Adamstown  Station,Train,Exit,2295
Jun-25,Adamstown  Station,Train,Entry,2321
Jun-25,Albion Park  Station,Train,Exit,5491
Jun-25,Albion Park  Station,Train,Entry,6060
Jun-25,Allawah  Station,Train,Exit,51977
Jun-25,Allawah  Station,Train,Entry,57472
Jun-25,Arncliffe  Station,Train,Exit,48139
Jun-25,Arncliffe  Station,Train,Entry,53428
Jun-25,Artarmon  Station,Train,Exit,95523
Jun-25,Artarmon  Station,Train,Entry,99139
Jun-25,Ashfield  Station,Train,Exit,257832
Jun-25,Ashfield  Station,Train,Entry,261120
Jun-25,Asquith  Station,Train,Exit,27453
Jun-25,Asquith  Station,Train,Entry,30941
Jun-25,Auburn  Station,Train,Exit,335188
Jun-25,Auburn  Station,Train,Entry,351935
Jun-25,Austinmer  Station,Train,Exit,1684
Jun-25,Austinmer  Station,Train,Entry,2013
Jun-25,Awaba  Station,Train,Exit,476
Jun-25,Awaba  Station,Train,Entry,546
Jun-25,Banksia  Station,Train,Exit,28766
Jun-25,Banksia  Station,Train,Entry,31908
Jun-25,Bankstown  Station,Train,Exit,3843
Jun-25,Bankstown  Station,Train,Entry,3601
Jun-25,Barangaroo  Station,Metro,Exit,248056
Jun-25,Barangaroo  Station,Metro,Entry,246600
Jun-25,Bardwell Park  Station,Train,Exit,20789
Jun-25,Bardwell Park  Station,Train,Entry,23328
Jun-25,Bargo  Station,Train,Exit,965
Jun-25,Bargo  Station,Train,Entry,936
Jun-25,Bathurst  Station,Train,Exit,1713
Jun-25,Bathurst  Station,Train,Entry,2269
Jun-25,Beecroft  Station,Train,Exit,29311
Jun-25,Beecroft  Station,Train,Entry,30584
Jun-25,Bell  Station,Train,Exit,53
Jun-25,Bell  Station,Train,Entry,55
Jun-25,Bella Vista  Station,Metro,Exit,84809
Jun-25,Bella Vista  Station,Metro,Entry,86444
Jun-25,Bellambi  Station,Train,Exit,1934
Jun-25,Bellambi  Station,Train,Entry,1976
Jun-25,Berala  Station,Train,Exit,30749
Jun-25,Berala  Station,Train,Entry,35755
Jun-25,Beresfield  Station,Train,Exit,2863
Jun-25,Beresfield  Station,Train,Entry,3222
Jun-25,Berowra  Station,Train,Exit,23847
Jun-25,Berowra  Station,Train,Entry,25886
Jun-25,Berry  Station,Train,Exit,1422
Jun-25,Berry  Station,Train,Entry,1471
Jun-25,Beverly Hills  Station,Train,Exit,43084
Jun-25,Beverly Hills  Station,Train,Entry,47328
Jun-25,Bexley North  Station,Train,Exit,28235
Jun-25,Bexley North  Station,Train,Entry,30453
Jun-25,Birrong  Station,Train,Exit,339
Jun-25,Birrong  Station,Train,Entry,330
Jun-25,Blackheath  Station,Train,Exit,4441
Jun-25,Blackheath  Station,Train,Entry,4705
Jun-25,Blacktown  Station,Train,Exit,348131
Jun-25,Blacktown  Station,Train,Entry,334658
Jun-25,Blaxland  Station,Train,Exit,8329
Jun-25,Blaxland  Station,Train,Entry,9311
Jun-25,Bomaderry  Station,Train,Exit,5280
Jun-25,Bomaderry  Station,Train,Entry,6069
Jun-25,Bombo  Station,Train,Exit,802
Jun-25,Bombo  Station,Train,Entry,844
Jun-25,Bondi Junction  Station,Train,Exit,494244
Jun-25,Bondi Junction  Station,Train,Entry,497979
Jun-25,Booragul  Station,Train,Exit,772
Jun-25,Booragul  Station,Train,Entry,756
Jun-25,Bowral  Station,Train,Exit,4242
Jun-25,Bowral  Station,Train,Entry,4636
Jun-25,Branxton  Station,Train,Exit,153
Jun-25,Branxton  Station,Train,Entry,197
Jun-25,Broadmeadow  Station,Train,Exit,19793
Jun-25,Broadmeadow  Station,Train,Entry,21128
Jun-25,Bullaburra  Station,Train,Exit,923
Jun-25,Bullaburra  Station,Train,Entry,1051
Jun-25,Bulli  Station,Train,Exit,2833
Jun-25,Bulli  Station,Train,Entry,3116
Jun-25,Bundanoon  Station,Train,Exit,221
Jun-25,Bundanoon  Station,Train,Entry,310
Jun-25,Burradoo  Station,Train,Exit,213
Jun-25,Burradoo  Station,Train,Entry,167
Jun-25,Burwood  Station,Train,Exit,510610
Jun-25,Burwood  Station,Train,Entry,496012
Jun-25,Cabramatta  Station,Train,Exit,175936
Jun-25,Cabramatta  Station,Train,Entry,178557
Jun-25,Campbelltown  Station,Train,Exit,130183
Jun-25,Campbelltown  Station,Train,Entry,130585
Jun-25,Campsie  Station,Train,Exit,Less than 50
Jun-25,Campsie  Station,Train,Entry,Less than 50
Jun-25,Canley Vale  Station,Train,Exit,49926
Jun-25,Canley Vale  Station,Train,Entry,54245
Jun-25,Canterbury  Station,Train,Exit,Less than 50
Jun-25,Canterbury  Station,Train,Entry,Less than 50
Jun-25,Cardiff  Station,Train,Exit,19295
Jun-25,Cardiff  Station,Train,Entry,20815
Jun-25,Caringbah  Station,Train,Exit,50313
Jun-25,Caringbah  Station,Train,Entry,53942
Jun-25,Carlton  Station,Train,Exit,55472
Jun-25,Carlton  Station,Train,Entry,61122
Jun-25,Carramar  Station,Train,Exit,11684
Jun-25,Carramar  Station,Train,Entry,13747
Jun-25,Castle Hill  Station,Metro,Exit,201110
Jun-25,Castle Hill  Station,Metro,Entry,191320
Jun-25,Casula  Station,Train,Exit,7690
Jun-25,Casula  Station,Train,Entry,8877
Jun-25,Central  Station,Shared,Exit,2064620
Jun-25,Central  Station,Shared,Entry,1978521
Jun-25,Chatswood  Station,Shared,Exit,859333
Jun-25,Chatswood  Station,Shared,Entry,829419
Jun-25,Cheltenham  Station,Train,Exit,18806
Jun-25,Cheltenham  Station,Train,Entry,22912
Jun-25,Cherrybrook  Station,Metro,Exit,119785
Jun-25,Cherrybrook  Station,Metro,Entry,125069
Jun-25,Chester Hill  Station,Train,Exit,23392
Jun-25,Chester Hill  Station,Train,Entry,25014
Jun-25,Circular Quay  Station,Train,Exit,591133
Jun-25,Circular Quay  Station,Train,Entry,685061
Jun-25,Clarendon  Station,Train,Exit,1338
Jun-25,Clarendon  Station,Train,Entry,1349
Jun-25,Clyde  Station,Train,Exit,20409
Jun-25,Clyde  Station,Train,Entry,21928
Jun-25,Coalcliff  Station,Train,Exit,311
Jun-25,Coalcliff  Station,Train,Entry,335
Jun-25,Cockle Creek  Station,Train,Exit,1113
Jun-25,Cockle Creek  Station,Train,Entry,1069
Jun-25,Coledale  Station,Train,Exit,599
Jun-25,Coledale  Station,Train,Entry,715
Jun-25,Como  Station,Train,Exit,11685
Jun-25,Como  Station,Train,Entry,13731
Jun-25,Concord West  Station,Train,Exit,42804
Jun-25,Concord West  Station,Train,Entry,45134
Jun-25,Coniston  Station,Train,Exit,4558
Jun-25,Coniston  Station,Train,Entry,4853
Jun-25,Corrimal  Station,Train,Exit,2550
Jun-25,Corrimal  Station,Train,Entry,2881
Jun-25,Cowan  Station,Train,Exit,1489
Jun-25,Cowan  Station,Train,Entry,1123
Jun-25,Cringila  Station,Train,Exit,316
Jun-25,Cringila  Station,Train,Entry,376
Jun-25,Cronulla  Station,Train,Exit,48300
Jun-25,Cronulla  Station,Train,Entry,49004
Jun-25,Crows Nest  Station,Metro,Exit,288922
Jun-25,Crows Nest  Station,Metro,Entry,285017
Jun-25,Croydon  Station,Train,Exit,46617
Jun-25,Croydon  Station,Train,Entry,52071
Jun-25,Dapto  Station,Train,Exit,9898
Jun-25,Dapto  Station,Train,Entry,10948
Jun-25,Denistone  Station,Train,Exit,10861
Jun-25,Denistone  Station,Train,Entry,12320
Jun-25,Domestic  Station,Train,Exit,185755
Jun-25,Domestic  Station,Train,Entry,209128
Jun-25,Doonside  Station,Train,Exit,54741
Jun-25,Doonside  Station,Train,Entry,61423
Jun-25,Dora Creek  Station,Train,Exit,848
Jun-25,Dora Creek  Station,Train,Entry,879
Jun-25,Douglas Park  Station,Train,Exit,384
Jun-25,Douglas Park  Station,Train,Entry,420
Jun-25,Dungog  Station,Train,Exit,339
Jun-25,Dungog  Station,Train,Entry,446
Jun-25,East Hills  Station,Train,Exit,17449
Jun-25,East Hills  Station,Train,Entry,18541
Jun-25,East Maitland  Station,Train,Exit,621
Jun-25,East Maitland  Station,Train,Entry,802
Jun-25,East Richmond  Station,Train,Exit,5053
Jun-25,East Richmond  Station,Train,Entry,4459
Jun-25,Eastwood  Station,Train,Exit,170787
Jun-25,Eastwood  Station,Train,Entry,167828
Jun-25,Edgecliff  Station,Train,Exit,170160
Jun-25,Edgecliff  Station,Train,Entry,177947
Jun-25,Edmondson Park  Station,Train,Exit,92535
Jun-25,Edmondson Park  Station,Train,Entry,96426
Jun-25,Emu Plains  Station,Train,Exit,21737
Jun-25,Emu Plains  Station,Train,Entry,23129
Jun-25,Engadine  Station,Train,Exit,23207
Jun-25,Engadine  Station,Train,Entry,24783
Jun-25,Epping  Station,Shared,Exit,366919
Jun-25,Epping  Station,Shared,Entry,372437
Jun-25,Erskineville  Station,Train,Exit,42986
Jun-25,Erskineville  Station,Train,Entry,48340
Jun-25,Exeter  Station,Train,Exit,65
Jun-25,Exeter  Station,Train,Entry,94
Jun-25,Fairfield  Station,Train,Exit,122394
Jun-25,Fairfield  Station,Train,Entry,126762
Jun-25,Fairy Meadow  Station,Train,Exit,2329
Jun-25,Fairy Meadow  Station,Train,Entry,2638
Jun-25,Fassifern  Station,Train,Exit,8812
Jun-25,Fassifern  Station,Train,Entry,9623
Jun-25,Faulconbridge  Station,Train,Exit,1659
Jun-25,Faulconbridge  Station,Train,Entry,1700
Jun-25,Flemington  Station,Train,Exit,118720
Jun-25,Flemington  Station,Train,Entry,124792
Jun-25,Gadigal  Station,Metro,Exit,523256
Jun-25,Gadigal  Station,Metro,Entry,505190
Jun-25,Gerringong  Station,Train,Exit,1113
Jun-25,Gerringong  Station,Train,Entry,1025
Jun-25,Glenbrook  Station,Train,Exit,7524
Jun-25,Glenbrook  Station,Train,Entry,8384
Jun-25,Glenfield  Station,Train,Exit,119491
Jun-25,Glenfield  Station,Train,Entry,126820
Jun-25,Gordon  Station,Train,Exit,147308
Jun-25,Gordon  Station,Train,Entry,149986
Jun-25,Gosford  Station,Train,Exit,97198
Jun-25,Gosford  Station,Train,Entry,98777
Jun-25,Goulburn  Station,Train,Exit,734
Jun-25,Goulburn  Station,Train,Entry,907
Jun-25,Granville  Station,Train,Exit,190244
Jun-25,Granville  Station,Train,Entry,200015
Jun-25,Green Square  Station,Train,Exit,212330
Jun-25,Green Square  Station,Train,Entry,218261
Jun-25,Greta  Station,Train,Exit,Less than 50
Jun-25,Greta  Station,Train,Entry,55
Jun-25,Guildford  Station,Train,Exit,56759
Jun-25,Guildford  Station,Train,Entry,62199
Jun-25,Gymea  Station,Train,Exit,35963
Jun-25,Gymea  Station,Train,Entry,38584
Jun-25,Hamilton  Station,Train,Exit,15289
Jun-25,Hamilton  Station,Train,Entry,14946
Jun-25,Harris Park  Station,Train,Exit,60473
Jun-25,Harris Park  Station,Train,Entry,59715
Jun-25,Hawkesbury River  Station,Train,Exit,5686
Jun-25,Hawkesbury River  Station,Train,Entry,6052
Jun-25,Hazelbrook  Station,Train,Exit,5186
Jun-25,Hazelbrook  Station,Train,Entry,5525
Jun-25,Heathcote  Station,Train,Exit,10516
Jun-25,Heathcote  Station,Train,Entry,10692
Jun-25,Helensburgh  Station,Train,Exit,8373
Jun-25,Helensburgh  Station,Train,Entry,9253
Jun-25,Hexham  Station,Train,Exit,172
Jun-25,Hexham  Station,Train,Entry,148
Jun-25,High Street  Station,Train,Exit,383
Jun-25,High Street  Station,Train,Entry,269
Jun-25,Hilldale  Station,Train,Exit,Less than 50
Jun-25,Hilldale  Station,Train,Entry,Less than 50
Jun-25,Hills Showground  Station,Metro,Exit,104976
Jun-25,Hills Showground  Station,Metro,Entry,108636
Jun-25,Holsworthy  Station,Train,Exit,61756
Jun-25,Holsworthy  Station,Train,Entry,64421
Jun-25,Homebush  Station,Train,Exit,85039
Jun-25,Homebush  Station,Train,Entry,91261
Jun-25,Hornsby  Station,Train,Exit,286078
Jun-25,Hornsby  Station,Train,Entry,280737
Jun-25,Hurstville  Station,Train,Exit,446653
Jun-25,Hurstville  Station,Train,Entry,441419
Jun-25,Ingleburn  Station,Train,Exit,66186
Jun-25,Ingleburn  Station,Train,Entry,67582
Jun-25,International  Station,Train,Exit,121616
Jun-25,International  Station,Train,Entry,130358
Jun-25,Jannali  Station,Train,Exit,47983
Jun-25,Jannali  Station,Train,Entry,49798
Jun-25,Katoomba  Station,Train,Exit,29427
